"","match","int_corr","race_dif","age_dif","field_cd_dif","undergrd_dif","imprace_dif","imprelig_dif","from_dif","goal_dif","date_dif","go_out_dif","career_c_dif","sports_dif","tvsports_dif","exercise_dif","dining_dif","museums_dif","art_dif","hiking_dif","gaming_dif","clubbing_dif","reading_dif","tv_dif","theater_dif","movies_dif","concerts_dif","music_dif","shopping_dif","yoga_dif","exphappy_dif","attr1_1_dif","sinc1_1_dif","intel1_1_dif","fun1_1_dif","amb1_1_dif","shar1_1_dif","attr2_1_dif","sinc2_1_dif","intel2_1_dif","fun2_1_dif","amb2_1_dif","shar2_1_dif","attr3_1_dif","sinc3_1_dif","intel3_1_dif","fun3_1_dif","amb3_1_dif","id_1","id_2"
"2961",1,0.16,0,4,1,1,9,1,1,1,1,0,0,1,2,1,1,0,0,4,6,4,2,5,1,1,1,1,1,1,3,0,6,15,5,12,2,65,15,22,4,19,5,1,0,2,0,2,383,404
"2962",0,0.1,1,3,1,1,9,4,1,1,1,3,1,3,6,3,0,0,1,3,5,3,2,3,6,0,1,2,2,1,2,5,5,10,5,10,5,50,9,23,5,19,4,1,1,3,3,4,383,405
"2963",0,0.09,1,0,1,1,9,4,1,1,0,0,0,5,1,1,0,2,1,3,5,1,1,2,4,0,1,3,5,3,2,5,0,10,0,5,10,55,19,18,0,19,1,1,2,2,1,3,383,406
"2964",0,0.51,0,3,1,1,9,4,1,0,2,0,1,1,3,2,0,1,1,2,3,3,3,4,3,1,1,2,0,3,1,5,5,5,5,0,0,25,9,8,10,9,9,0,0,1,1,2,383,407
"2965",0,0.43,1,3,1,1,9,4,1,1,1,1,1,2,0,0,1,1,0,2,4,4,0,7,0,1,2,3,5,3,2,5,10,10,0,5,10,45,14,13,0,9,14,1,2,2,3,3,383,408
"2966",0,0.08,0,4,1,1,5,0,1,1,0,1,1,1,3,8,5,1,0,5,1,3,1,7,2,1,2,3,2,2,3,5,5,10,0,5,5,60,14,18,0,14,14,0,0,3,1,2,383,409
"2967",0,-0.2,0,0,1,1,2,3,1,1,1,1,0,1,1,4,1,7,7,3,9,4,2,7,2,5,4,2,6,3,1,5,0,10,0,5,0,45,9,8,0,9,9,0,1,4,1,4,383,410
"2968",0,0.29,0,7,1,1,2,3,1,0,2,1,0,2,1,3,2,1,2,2,2,4,2,8,3,3,1,3,1,1,1,10,5,5,5,5,10,15,1,8,0,1,1,1,3,1,2,1,383,411
"2969",1,0.33,0,0,1,1,9,4,1,1,1,0,0,1,3,1,4,0,0,5,6,2,2,3,1,4,0,1,3,0,0,50,15,5,15,10,5,15,9,8,10,4,4,0,2,2,1,2,383,412
"2972",0,0.17,0,4,1,1,7,4,1,1,2,0,0,8,6,3,3,1,3,4,0,2,4,8,2,3,5,0,6,3,0,15,0,30,10,5,0,55,9,8,10,9,19,0,1,4,3,2,383,415
"2973",0,0.53,0,1,1,1,6,4,1,0,0,1,1,1,3,1,3,3,3,3,1,1,1,2,3,2,1,1,1,2,2,0,1,1,2,14,10,2,8,7,3,14,2,1,1,2,2,0,384,397
"2974",1,0.11,0,6,1,1,2,4,1,0,2,2,1,4,4,5,1,3,3,6,6,1,1,0,3,1,1,1,0,1,0,25,10,10,10,20,5,0,0,10,0,10,0,1,2,1,1,1,384,398
"2975",0,0.36,0,6,1,1,8,5,1,0,1,1,1,1,3,2,0,1,1,4,0,2,3,6,4,3,3,4,3,5,1,5,10,0,0,10,15,5,5,15,0,5,10,1,1,1,0,0,384,399
"2976",1,0.42,0,3,1,1,2,1,1,1,1,1,1,1,1,0,2,4,4,3,2,1,1,6,3,3,1,1,5,2,5,50,15,0,17,19,1,60,15,5,16,17,7,1,2,0,3,2,384,400
"2977",0,0.35,0,8,1,1,8,5,1,0,1,2,1,2,4,3,1,2,2,5,1,2,1,6,2,2,5,4,1,0,1,15,20,5,0,20,20,5,10,20,10,20,15,0,3,2,2,4,384,401
"2978",0,0.17,1,6,1,1,8,5,1,1,1,1,1,2,3,1,0,4,4,6,4,3,3,4,5,2,1,2,0,6,2,5,0,5,5,10,5,5,0,0,0,10,5,2,0,2,2,0,384,402
"2979",0,0.21,0,1,1,1,3,0,1,1,0,0,1,1,3,4,2,6,7,2,0,4,1,1,5,2,2,0,4,2,2,0,5,0,5,15,15,5,0,0,0,5,0,4,0,1,2,0,384,403
"2980",1,0.11,0,0,1,1,8,2,1,0,0,1,1,2,0,1,1,2,2,6,4,2,2,3,5,2,2,2,0,0,1,5,6,5,5,17,8,10,4,14,4,0,4,2,1,0,2,1,384,404
"2981",0,0.64,1,7,1,1,8,5,1,1,0,2,1,2,4,1,0,2,1,1,3,1,2,1,0,1,2,3,3,2,2,10,5,0,5,15,5,5,10,15,5,0,5,0,0,1,1,1,384,405
"2982",0,0.16,1,4,1,1,8,5,1,1,1,1,1,4,1,1,0,4,3,5,3,1,1,0,2,1,2,4,4,2,2,0,0,0,0,0,0,0,0,10,0,0,10,2,1,0,1,0,384,406
"2983",1,0.44,0,1,1,1,8,5,1,1,1,1,1,0,1,0,0,1,1,4,1,5,3,2,3,0,4,3,1,4,3,10,5,5,5,5,10,30,10,0,10,10,0,1,1,1,1,1,384,407
"2984",0,0.34,1,1,1,1,8,5,1,0,2,2,1,1,2,2,1,1,2,0,2,6,0,5,6,2,1,4,4,2,2,0,10,0,0,10,20,10,5,5,0,10,5,0,1,0,1,0,384,408
"2985",1,0.06,0,0,1,1,4,1,1,0,1,0,1,2,1,6,5,3,2,7,1,1,1,5,4,2,5,4,1,1,1,0,5,0,0,10,15,5,5,10,0,5,5,1,1,1,1,1,384,409
"2986",0,-0.5,0,4,1,1,1,2,1,1,0,2,1,2,3,2,1,9,9,5,7,6,2,5,8,6,1,1,5,2,3,0,0,0,0,10,10,10,10,0,0,10,0,1,2,2,3,1,384,410
"2987",0,0.26,0,11,1,1,1,4,1,1,1,2,1,1,1,1,2,3,4,0,0,6,2,6,3,4,2,4,2,0,5,15,5,5,5,10,0,40,20,0,0,20,10,0,2,1,0,4,384,411
"2988",1,0.14,0,4,1,1,8,5,1,1,0,1,1,2,5,3,4,2,2,3,4,4,2,1,5,5,3,2,2,1,4,55,15,15,15,15,5,40,10,0,10,15,5,1,1,0,1,1,384,412
"2991",0,0.49,0,8,1,1,6,5,1,1,1,1,1,7,4,1,3,3,5,2,2,4,4,6,4,4,2,1,5,2,4,10,0,20,10,10,10,0,10,0,10,10,10,1,0,2,5,1,384,415
"2992",0,0.22,0,1,1,1,2,6,1,0,0,1,1,2,3,0,4,3,3,4,4,2,2,1,3,2,4,3,4,7,1,5,1,1,2,4,5,32,23,7,3,1,2,1,1,2,1,3,385,397
"2993",1,0.47,0,4,1,1,2,6,1,0,2,2,1,3,4,6,0,3,3,1,3,0,2,1,3,1,2,5,3,6,1,20,10,10,10,10,0,30,15,10,0,5,0,1,2,1,4,2,385,398
"2994",0,0.66,0,4,1,1,4,7,1,0,1,1,1,2,3,1,1,1,1,3,3,3,0,5,4,3,0,0,6,0,0,0,10,0,0,0,10,35,10,15,0,20,10,1,1,1,3,3,385,399
"2995",0,0.54,0,1,1,1,2,1,1,1,1,1,1,0,1,1,3,4,4,4,5,0,2,5,3,3,2,3,8,7,4,45,15,0,17,9,4,30,0,5,16,2,7,1,2,0,0,1,385,400
"2996",0,0.73,0,6,1,1,4,7,1,0,1,2,1,3,4,4,2,2,2,2,4,3,4,5,2,2,2,0,2,5,2,10,20,5,0,10,15,25,5,20,10,5,15,0,3,2,1,1,385,401
"2997",0,0.34,1,4,1,1,4,7,1,1,1,1,1,3,3,2,1,4,4,1,1,4,6,3,5,2,4,6,3,1,1,0,0,5,5,0,0,25,15,0,0,5,5,2,0,2,1,3,385,402
"2998",0,-0.14,0,3,1,1,1,2,1,1,0,0,1,2,3,5,3,6,7,5,3,5,4,0,5,2,5,4,7,7,1,5,5,0,5,5,10,25,15,0,0,10,0,4,0,1,1,3,385,403
"2999",1,0.42,0,2,1,1,4,4,1,0,0,1,1,3,0,0,0,2,2,1,1,1,1,2,5,2,1,2,3,5,0,0,6,5,5,7,3,40,11,14,4,15,4,2,1,0,1,2,385,404
"3000",0,0.6,1,5,1,1,4,7,1,1,0,2,1,1,4,2,1,2,1,8,0,0,1,0,0,1,1,1,0,3,1,5,5,0,5,5,0,25,5,15,5,15,5,0,0,1,4,4,385,405
"3001",1,0.4,1,2,1,1,4,7,1,1,1,1,1,3,1,0,1,4,3,2,0,2,2,1,2,1,1,0,7,7,1,5,0,0,0,10,5,30,15,10,0,15,10,2,1,0,2,3,385,406
"3002",0,0.68,0,1,1,1,4,7,1,1,1,1,1,1,1,1,1,1,1,3,2,6,0,1,3,0,1,1,2,1,2,5,5,5,5,5,5,0,5,0,10,5,0,1,1,1,2,2,385,407
"3003",1,0.26,1,1,1,1,4,7,1,0,2,2,1,0,2,1,2,1,2,7,1,7,3,4,6,2,2,0,7,7,1,5,10,0,0,0,15,20,10,5,0,5,5,0,1,0,4,3,385,408
"3004",1,0.47,0,2,1,1,0,3,1,0,1,0,0,3,1,7,6,3,2,0,4,0,2,4,4,2,2,0,4,6,0,5,5,0,0,0,10,35,10,10,0,10,5,1,1,1,2,2,385,409
"3005",1,-0.35,0,2,1,1,3,0,1,1,0,2,1,3,3,3,2,9,9,2,4,7,1,4,8,6,4,5,8,7,2,5,0,0,0,0,5,20,5,0,0,5,0,1,2,2,0,4,385,410
"3006",0,0.44,0,9,1,1,3,6,1,1,1,2,1,0,1,2,3,3,4,7,3,7,1,5,3,4,1,0,1,5,4,10,5,5,5,0,5,10,5,0,0,5,10,0,2,1,3,1,385,411
"3007",0,-0.4,0,2,1,1,4,7,1,1,0,1,1,3,5,2,5,2,2,10,1,5,1,0,5,5,0,2,5,4,3,50,15,15,15,5,0,10,5,0,10,0,5,1,1,0,2,2,385,412
"3010",0,0.62,0,6,1,1,2,7,1,1,1,1,1,6,4,2,4,3,5,9,5,5,1,5,4,4,5,3,8,7,3,15,0,20,10,0,5,30,5,0,10,5,10,1,0,2,2,2,385,415
"3011",1,-0.22,0,2,1,1,1,0,1,0,2,0,1,8,5,3,2,0,0,4,3,1,1,3,2,1,4,1,3,2,2,5,11,9,12,9,10,22,23,7,3,4,7,0,1,1,2,0,386,397
"3012",0,0.39,0,3,1,1,3,0,1,0,4,1,1,3,2,3,2,0,0,7,4,1,1,1,2,0,2,3,2,1,4,30,0,20,20,15,15,20,15,10,0,0,5,0,2,2,1,1,386,398
"3013",0,0.04,0,3,1,1,3,1,1,0,3,0,1,8,1,4,1,2,2,5,2,2,1,7,3,2,0,2,5,5,3,10,0,10,10,5,5,25,10,15,0,15,15,2,1,0,0,0,386,399
"3014",0,0.03,0,0,1,1,3,5,1,1,3,0,1,6,1,2,1,1,1,4,4,1,1,7,2,2,2,1,7,2,1,55,5,10,7,14,19,40,0,5,16,7,12,0,2,1,3,2,386,400
"3015",0,0.13,0,5,1,1,3,1,1,0,3,1,1,9,2,1,0,1,1,6,3,2,3,7,1,1,2,2,1,0,5,20,10,5,10,15,0,15,5,20,10,10,10,1,3,1,2,4,386,401
"3016",0,-0.36,1,3,1,1,3,1,1,1,3,0,1,9,1,1,1,1,1,7,2,3,5,5,4,1,4,4,2,6,2,10,10,15,15,5,15,15,15,0,0,0,0,1,0,1,2,0,386,402
"3017",0,-0.28,0,4,1,1,2,4,1,1,2,1,1,8,5,2,1,3,4,3,2,4,3,2,4,1,5,2,6,2,2,5,15,10,5,10,5,15,15,0,0,5,5,3,0,0,2,0,386,403
"3018",0,-0.28,0,3,1,1,3,2,1,0,2,0,1,9,2,3,2,1,1,7,2,2,0,4,4,1,1,0,2,0,3,10,4,5,15,12,12,30,11,14,4,10,9,1,1,1,2,1,386,404
"3019",0,0.79,1,4,1,1,3,1,1,1,2,3,1,5,2,1,1,1,2,0,1,1,0,2,1,0,1,1,1,2,2,15,15,10,5,10,15,15,5,15,5,10,10,1,0,0,1,1,386,405
"3020",0,0.3,1,1,1,1,3,1,1,1,1,0,1,3,3,3,1,1,0,6,1,1,1,1,1,0,1,2,6,2,2,5,10,10,10,5,20,20,15,10,0,10,15,1,1,1,1,0,386,406
"3021",0,0.3,0,2,1,1,3,1,1,1,3,0,1,7,1,2,1,2,2,5,1,5,1,3,2,1,1,1,1,4,1,15,5,15,5,0,10,10,5,0,10,0,5,0,1,2,1,1,386,407
"3022",0,-0.01,1,2,1,1,3,1,1,0,0,1,1,6,4,4,0,2,1,1,0,6,2,6,5,1,2,2,6,2,2,5,0,10,10,5,0,10,10,5,0,0,0,1,1,1,1,0,386,408
"3023",0,-0.07,0,3,1,1,1,3,1,0,1,1,1,9,1,4,4,0,1,8,3,1,1,6,3,1,2,2,3,1,3,5,5,10,10,5,5,25,10,10,0,5,0,0,1,0,1,1,386,409
"3024",0,-0.62,0,1,1,1,4,6,1,1,2,1,1,9,5,0,0,6,6,6,5,6,0,6,7,5,4,3,7,2,1,5,10,10,10,5,10,10,5,0,0,0,5,0,2,1,3,1,386,410
"3025",0,0.21,0,8,1,1,4,0,1,1,3,1,1,6,3,1,1,0,1,1,2,6,0,7,2,3,1,2,0,0,1,20,5,15,15,5,20,20,5,0,0,10,15,1,2,2,0,4,386,411
"3026",1,-0.15,0,1,1,1,3,1,1,1,2,0,1,9,7,5,3,1,1,2,2,4,0,2,4,4,0,0,4,1,0,60,5,25,5,10,15,20,5,0,10,5,10,0,1,1,1,1,386,412
"3029",0,0.55,0,5,1,1,1,1,1,1,3,0,1,0,2,1,2,0,2,1,4,4,2,7,3,3,5,1,7,2,0,5,10,10,0,5,10,20,5,0,10,0,5,0,0,1,5,1,386,415
"3030",0,0.26,0,1,1,1,2,0,0,0,2,0,1,4,3,0,2,1,1,2,1,2,0,2,1,0,3,0,3,1,0,0,6,4,7,9,0,12,13,3,8,4,2,1,1,2,1,1,387,397
"3031",1,0.01,0,4,1,1,2,0,1,0,4,1,1,1,4,6,2,1,1,5,6,0,0,0,1,1,1,2,2,0,2,25,5,15,15,15,5,10,5,0,5,0,0,1,2,1,2,0,387,398
"3032",0,0.18,0,4,1,1,4,1,1,0,3,0,1,4,3,1,1,3,3,3,0,3,2,6,2,1,1,3,5,6,1,5,5,5,5,5,5,15,0,5,5,15,10,1,1,1,1,1,387,399
"3033",1,0.34,0,1,1,1,2,5,1,1,3,0,1,2,1,1,1,0,0,2,2,0,0,6,1,1,1,0,7,1,3,50,10,5,12,14,9,50,10,15,11,7,7,1,2,0,2,1,387,400
"3034",0,0.21,0,6,1,1,4,1,1,0,3,1,1,5,4,4,0,2,2,4,1,3,2,6,0,0,3,3,1,1,3,15,15,0,5,15,10,5,5,10,5,10,15,0,3,2,1,3,387,401
"3035",0,-0.22,1,4,1,1,4,1,1,1,3,0,1,5,3,2,1,0,0,5,4,4,4,4,3,0,3,3,2,7,0,5,5,10,10,5,5,5,5,10,5,0,5,2,0,2,1,1,387,402
"3036",0,-0.1,0,3,1,1,1,4,1,1,2,1,1,4,3,5,1,2,3,1,0,5,2,1,3,0,4,1,6,1,0,0,10,5,0,10,5,5,5,10,5,5,0,4,0,1,1,1,387,403
"3037",1,-0.06,0,2,1,1,4,2,1,0,2,0,1,5,0,0,2,2,2,5,4,1,1,3,3,0,0,1,2,1,1,5,1,0,10,12,2,20,1,4,9,10,4,2,1,0,1,0,387,404
"3038",0,0.65,1,5,1,1,4,1,1,1,2,3,1,1,4,2,1,2,3,2,3,0,1,1,2,1,0,2,1,3,0,10,10,5,0,10,5,5,5,5,0,10,5,0,0,1,2,2,387,405
"3039",0,0.19,1,2,1,1,4,1,1,1,1,0,1,1,1,0,1,0,1,4,3,2,0,0,0,1,0,3,6,1,0,0,5,5,5,5,10,10,5,0,5,10,10,2,1,0,0,1,387,406
"3040",1,0.24,0,1,1,1,4,1,0,1,3,0,1,3,1,1,1,3,3,3,1,6,2,2,1,2,2,2,1,5,1,10,0,10,0,0,0,20,5,10,5,0,0,1,1,1,0,0,387,407
"3041",1,-0.01,1,1,1,1,4,1,1,0,0,1,1,2,2,1,0,3,2,1,2,7,1,5,4,0,1,3,6,1,0,0,5,5,5,5,10,0,0,5,5,0,5,0,1,0,2,1,387,408
"3042",0,-0.06,0,2,1,1,0,3,1,0,1,1,1,5,1,7,4,1,2,6,1,0,0,5,2,0,3,3,3,0,1,0,0,5,5,5,5,15,0,0,5,5,5,1,1,1,0,0,387,409
"3043",0,-0.58,0,2,1,1,3,6,1,1,2,1,1,5,3,3,0,5,5,4,7,7,1,5,6,4,3,2,7,1,1,0,5,5,5,5,0,0,5,10,5,0,0,1,2,2,2,2,387,410
"3044",1,0.26,0,9,1,1,3,0,1,1,3,1,1,2,1,2,1,1,0,1,0,7,1,6,1,2,0,3,0,1,3,15,0,10,10,5,10,30,15,10,5,10,10,0,2,1,1,3,387,411
"3045",1,-0.09,0,2,1,1,4,1,0,1,2,0,1,5,5,2,3,2,2,4,4,5,1,1,3,3,1,1,4,2,2,55,10,20,10,10,5,30,5,10,5,5,5,1,1,0,0,0,387,412
"3048",0,0.48,0,6,1,1,2,1,1,1,3,0,1,4,4,2,2,1,1,3,2,5,3,6,2,2,4,0,7,1,2,10,5,15,5,5,0,10,5,10,15,0,10,1,0,2,4,0,387,415
"3049",0,0.35,0,0,1,1,2,4,1,0,1,0,1,2,4,0,1,4,4,1,1,2,0,1,1,1,2,1,1,3,2,2,4,6,7,9,6,7,13,2,8,9,7,1,1,2,0,1,388,397
"3050",0,-0.16,0,5,1,1,6,4,1,0,1,1,1,3,3,6,3,4,4,4,6,4,0,1,1,2,0,1,0,2,4,23,7,5,15,15,11,5,5,5,5,5,5,1,2,1,3,0,388,398
"3051",1,0.29,0,5,1,1,0,5,1,0,0,0,1,2,2,1,2,6,6,2,0,1,2,5,0,0,2,4,3,4,3,3,7,5,5,5,1,10,0,10,5,10,15,1,1,1,2,1,388,399
"3052",0,0.29,0,2,1,1,6,1,1,1,0,0,1,0,0,1,0,3,3,1,2,4,0,5,1,0,0,1,5,3,1,48,12,5,12,14,15,55,10,10,11,12,12,1,2,0,1,1,388,400
"3053",0,0.22,0,7,1,1,0,5,1,0,0,1,1,3,3,4,1,5,5,3,1,1,2,5,2,1,4,4,1,1,5,13,17,10,5,15,4,0,5,15,5,15,10,0,3,2,0,3,388,401
"3054",0,0.17,1,5,1,1,0,5,1,1,0,0,1,3,2,2,2,3,3,4,4,0,4,3,1,1,2,2,0,5,2,3,3,0,10,5,11,0,5,5,5,5,0,2,0,2,0,1,388,402
"3055",0,0.34,0,2,1,1,5,0,1,1,1,1,1,2,4,5,0,1,0,0,0,1,2,0,1,1,3,0,4,3,2,2,8,5,0,10,1,0,5,5,5,0,5,4,0,1,0,1,388,403
"3056",0,0.14,0,1,1,1,0,2,1,0,1,0,1,3,1,0,3,5,5,4,4,5,1,2,1,1,1,2,0,1,3,3,3,10,10,12,8,15,1,9,9,5,9,2,1,0,0,0,388,404
"3057",0,0.18,1,6,1,1,0,5,1,1,1,3,1,1,3,2,2,5,6,3,3,4,1,0,4,2,1,3,3,1,2,8,8,5,0,10,11,0,5,10,0,5,10,0,0,1,3,2,388,405
"3058",0,0.23,1,3,1,1,0,5,1,1,2,0,1,3,2,0,2,3,4,3,3,2,0,1,2,2,1,4,4,3,2,2,3,5,5,5,16,5,5,5,5,5,15,2,1,0,1,1,388,406
"3059",0,0.4,0,0,1,1,0,5,1,1,0,0,1,1,0,1,2,6,6,2,1,2,2,1,1,3,3,3,1,3,1,8,2,0,0,0,6,25,5,5,5,5,5,1,1,1,1,0,388,407
"3060",0,0.14,1,0,1,1,0,5,1,0,3,1,1,0,3,1,1,6,5,2,2,3,1,4,2,1,0,4,4,3,2,2,7,5,5,5,4,5,0,0,5,5,0,0,1,0,3,1,388,408
"3061",0,-0.04,0,1,1,1,4,1,1,0,2,1,1,3,0,7,3,4,5,5,1,4,0,4,0,1,4,4,1,2,3,2,2,5,5,5,1,10,0,5,5,0,0,1,1,1,1,0,388,409
"3062",0,0.21,0,3,1,1,7,2,1,1,1,1,1,3,4,3,1,2,2,3,7,3,1,4,4,3,2,1,5,3,1,2,3,5,5,5,6,5,5,5,5,5,5,1,2,2,1,2,388,410
"3063",0,0.35,0,10,1,1,7,4,1,1,0,1,1,0,2,2,0,4,3,2,0,3,1,5,1,1,1,4,2,1,1,13,2,0,10,5,16,35,15,5,5,15,15,0,2,1,2,3,388,411
"3064",0,0.08,0,3,1,1,0,5,1,1,1,0,1,3,6,2,2,5,5,5,4,1,1,0,1,2,2,2,2,0,0,53,12,10,10,10,11,35,5,5,5,10,10,1,1,0,1,0,388,412
"3067",0,0.27,0,7,1,1,2,5,1,1,0,0,1,6,3,2,1,4,2,4,2,1,3,5,0,1,3,1,5,3,0,12,3,25,5,5,6,5,5,5,15,5,5,1,0,2,3,0,388,415
"3068",0,0.29,0,3,0,1,2,1,1,0,2,1,0,2,0,3,2,0,0,4,0,5,3,2,1,0,6,3,2,7,1,0,9,1,2,6,0,32,28,7,8,9,2,1,3,3,2,4,389,397
"3069",1,-0.09,0,8,1,1,6,1,1,0,0,0,1,3,7,3,2,0,0,1,7,7,3,0,1,1,4,5,1,6,1,25,20,10,10,0,5,30,20,10,5,5,0,1,4,0,1,3,389,398
"3070",0,0.37,0,8,1,1,0,0,1,0,1,1,1,2,6,4,1,2,2,3,1,4,1,6,2,1,2,0,4,0,0,5,20,0,0,10,5,35,15,15,5,10,10,1,1,2,0,4,389,399
"3071",1,0.21,0,5,1,1,6,6,1,1,1,1,1,0,4,2,1,1,1,4,1,7,3,6,1,1,4,3,6,7,4,50,25,0,17,1,9,30,5,5,11,12,7,1,0,1,3,2,389,400
"3072",1,0.47,0,10,1,1,0,0,1,0,1,0,1,3,7,1,0,1,1,2,0,4,5,6,0,0,0,0,0,5,2,15,30,5,0,0,10,25,10,20,5,15,15,0,5,3,2,0,389,401
"3073",0,-0.05,1,8,1,1,0,0,1,1,1,1,1,3,6,1,1,1,1,1,5,3,7,4,3,0,6,6,1,1,1,5,10,5,5,10,5,25,20,0,5,5,5,2,2,3,2,4,389,402
"3074",0,0.36,0,1,1,1,5,5,1,1,2,2,1,2,0,2,1,3,4,5,1,2,5,1,3,0,7,4,5,7,1,0,5,0,5,5,5,25,20,0,5,0,0,4,2,2,2,4,389,403
"3075",1,-0.05,0,2,1,1,0,3,1,0,2,1,1,3,3,3,2,1,1,1,5,8,2,3,3,0,3,2,1,5,0,5,16,5,5,3,2,40,16,14,9,5,4,2,1,1,2,3,389,404
"3076",0,-0.04,1,9,1,1,0,0,1,1,2,4,1,1,7,1,1,1,2,8,4,7,2,1,2,1,3,1,2,3,1,10,5,0,5,5,5,25,10,15,0,5,5,0,2,2,1,5,389,405
"3077",0,0.33,1,6,1,1,0,0,1,1,3,1,1,3,2,3,1,1,0,2,4,5,3,0,0,1,3,0,5,7,1,0,10,0,0,20,10,30,20,10,5,5,10,2,3,1,1,4,389,406
"3078",0,0.7,0,3,1,1,0,0,1,1,1,1,1,1,4,2,1,2,2,3,2,1,1,2,1,2,1,1,0,1,2,10,15,5,5,15,0,0,10,0,5,5,0,1,1,0,1,3,389,407
"3079",1,0.32,1,3,1,1,0,0,1,0,4,0,1,0,1,4,0,2,1,7,3,0,4,5,4,0,4,0,5,7,1,0,20,0,0,10,10,20,15,5,5,5,5,0,3,1,1,4,389,408
"3080",1,0.44,0,2,1,1,4,4,1,0,3,2,1,3,4,4,4,0,1,0,0,7,3,5,2,0,0,0,2,6,0,0,15,0,0,10,5,35,15,10,5,0,5,1,1,2,1,3,389,409
"3081",1,0.12,0,6,1,1,7,7,1,1,2,0,1,3,0,0,0,6,6,2,8,0,2,5,6,4,6,5,6,7,2,0,10,0,0,10,0,20,10,0,5,5,0,1,0,3,3,5,389,410
"3082",0,0.59,0,13,1,1,7,1,1,1,1,0,1,0,2,1,1,0,1,7,1,0,2,6,1,2,3,0,1,5,4,15,15,5,5,10,10,10,0,0,5,15,10,0,4,0,0,0,389,411
"3083",0,0.04,0,6,1,1,0,0,1,1,2,1,1,3,2,5,3,1,1,10,5,2,2,1,3,3,2,2,3,4,3,55,25,15,15,5,5,10,10,0,5,10,5,1,3,1,1,3,389,412
"3086",0,0.3,0,10,1,1,2,0,1,1,1,1,1,6,7,1,2,0,2,9,1,2,0,6,2,2,7,3,6,7,3,10,10,20,10,10,0,30,10,0,15,5,10,1,2,3,5,3,389,415
"3087",0,0.26,1,6,1,1,2,8,1,1,1,1,1,3,7,2,4,1,1,2,1,2,3,1,1,0,4,1,1,5,0,10,1,1,12,4,20,8,8,3,13,4,22,1,1,2,1,1,390,397
"3088",0,0.36,1,1,1,1,6,8,1,1,1,2,1,2,0,4,0,1,1,1,8,4,3,1,1,1,2,3,2,4,2,35,10,10,20,10,25,10,0,0,10,0,20,1,2,1,2,0,390,398
"3089",0,0.68,1,1,1,1,0,9,1,1,0,1,1,3,1,3,1,3,3,1,2,1,1,5,2,1,0,2,1,2,1,15,10,0,10,0,15,5,5,5,10,15,30,1,1,1,1,1,390,399
"3090",0,0.59,1,4,1,1,6,3,1,1,0,1,1,1,3,1,3,0,0,2,0,4,3,5,1,1,2,1,3,5,3,60,15,0,7,9,29,70,15,15,6,7,27,1,2,0,2,1,390,400
"3091",0,0.6,1,1,1,1,0,9,1,1,0,2,1,4,0,2,2,2,2,0,1,1,5,5,0,0,2,2,3,3,3,25,20,5,10,10,10,15,10,10,0,10,5,0,3,2,1,3,390,401
"3092",0,0.21,0,1,1,1,0,9,1,1,0,1,1,4,1,0,1,0,0,1,6,0,7,3,3,0,4,4,2,3,0,15,0,5,15,0,25,15,0,10,10,0,15,2,0,2,1,1,390,402
"3093",0,0.19,1,8,1,1,5,4,1,1,1,0,1,3,7,3,3,2,3,3,2,1,5,0,3,0,5,2,2,5,0,10,5,0,5,5,15,15,0,10,10,5,20,4,0,1,1,1,390,403
"3094",1,0.37,1,7,1,1,0,6,1,1,1,1,1,4,4,2,0,2,2,1,6,5,2,2,3,0,1,0,2,3,1,15,6,5,15,7,22,0,4,4,14,10,24,2,1,0,1,0,390,404
"3095",0,0.44,1,0,1,1,0,9,1,1,1,2,1,0,0,0,1,2,3,6,5,4,2,0,2,1,1,1,5,1,0,20,5,0,5,5,25,15,10,5,5,10,25,0,0,1,2,2,390,405
"3096",0,0.56,0,3,1,1,0,9,1,1,2,1,1,2,5,2,1,0,1,0,5,2,3,1,0,1,1,2,2,5,0,10,0,0,10,10,30,10,0,0,10,10,30,2,1,0,0,1,390,406
"3097",0,0.74,1,6,1,1,0,9,1,1,0,1,1,2,3,1,1,3,3,1,3,2,1,1,1,2,1,1,3,1,1,20,5,5,5,5,20,40,10,10,0,0,20,1,1,1,0,0,390,407
"3098",0,0.25,1,6,1,1,0,9,1,1,3,2,1,1,6,3,2,3,2,5,4,3,4,4,4,0,2,2,2,5,0,10,10,0,10,0,10,20,5,5,10,0,15,0,1,0,2,1,390,408
"3099",0,0.41,1,7,1,1,4,5,1,1,2,0,0,4,3,5,6,1,2,2,1,4,3,4,2,0,2,2,1,4,1,10,5,0,10,0,15,5,5,0,10,5,15,1,1,1,0,0,390,409
"3100",0,-0.03,1,3,1,1,7,2,1,1,1,2,1,4,7,1,2,5,5,0,9,3,2,4,6,4,4,3,3,5,1,10,0,0,10,0,20,20,10,10,10,0,20,1,2,2,2,2,390,410
"3101",0,0.39,1,4,1,1,7,8,1,1,0,2,1,1,5,0,3,1,0,5,2,3,2,5,1,2,1,2,4,3,3,25,5,5,15,0,30,50,20,10,10,10,30,0,2,1,1,3,390,411
"3102",0,-0.19,1,3,1,1,0,9,1,1,1,1,1,4,9,4,5,2,2,8,6,1,2,0,3,3,0,0,0,2,2,65,15,15,5,5,25,50,10,10,0,5,25,1,1,0,0,0,390,412
